id,x,y,r1,r2,theta
../../data/extracted_images/ref/000.jpg,1221,598,8,4,119.17522138721124
../../data/extracted_images/ref/001.jpg,1221,598,8,4,119.17522138721124
../../data/extracted_images/ref/002.jpg,1221,598,8,4,119.17522138721124
../../data/extracted_images/ref/003.jpg,1221,598,8,4,119.17522138721124
../../data/extracted_images/ref/004.jpg,1221,598,8,4,119.17522138721124
../../data/extracted_images/ref/005.jpg,1221,598,8,4,119.17522138721124
../../data/extracted_images/ref/006.jpg,1221,598,8,4,119.17522138721124
../../data/extracted_images/ref/007.jpg,1221,598,8,4,119.17522138721124
../../data/extracted_images/ref/008.jpg,1221,598,8,4,119.17522138721124
../../data/extracted_images/ref/009.jpg,1221,598,8,4,119.17522138721124
../../data/extracted_images/ref/010.jpg,1221,598,8,4,119.17522138721124
../../data/extracted_images/ref/011.jpg,1221,598,8,4,119.17522138721124
../../data/extracted_images/ref/012.jpg,1221,598,8,4,119.17522138721124
../../data/extracted_images/ref/013.jpg,1221,598,8,4,119.17522138721124
../../data/extracted_images/ref/014.jpg,1221,598,8,4,119.17522138721124
../../data/extracted_images/ref/015.jpg,1221,598,8,4,119.17522138721124
../../data/extracted_images/ref/016.jpg,1221,598,8,4,119.17522138721124
../../data/extracted_images/ref/017.jpg,1221,598,8,4,119.17522138721124
../../data/extracted_images/ref/018.jpg,1221,598,8,4,119.17522138721124
../../data/extracted_images/ref/019.jpg,1221,598,8,4,119.17522138721124
../../data/extracted_images/ref/020.jpg,1221,598,8,4,119.17522138721124
../../data/extracted_images/ref/021.jpg,1221,598,8,4,119.17522138721124
../../data/extracted_images/ref/022.jpg,1221,598,8,4,119.17522138721124
../../data/extracted_images/ref/023.jpg,1221,598,8,4,119.17522138721124
../../data/extracted_images/ref/024.jpg,1221,598,8,4,119.17522138721124
../../data/extracted_images/ref/025.jpg,1221,598,8,4,119.17522138721124
../../data/extracted_images/ref/026.jpg,1221,598,8,4,119.17522138721124
../../data/extracted_images/ref/027.jpg,1221,598,8,4,119.17522138721124
../../data/extracted_images/ref/028.jpg,1221,598,8,4,119.17522138721124
../../data/extracted_images/ref/029.jpg,1221,598,8,4,119.17522138721124
../../data/extracted_images/ref/030.jpg,1221,598,8,4,119.17522138721124
../../data/extracted_images/ref/031.jpg,1221,598,8,4,119.17522138721124
../../data/extracted_images/ref/032.jpg,1221,598,8,4,119.17522138721124
../../data/extracted_images/ref/033.jpg,1221,598,8,4,119.17522138721124
../../data/extracted_images/ref/034.jpg,1221,598,8,4,119.17522138721124
../../data/extracted_images/ref/035.jpg,1221,598,8,4,119.17522138721124
../../data/extracted_images/ref/036.jpg,1221,598,8,4,119.17522138721124
../../data/extracted_images/ref/037.jpg,1221,598,8,4,119.17522138721124
../../data/extracted_images/ref/038.jpg,1221,598,8,4,119.17522138721124
../../data/extracted_images/ref/039.jpg,1221,598,8,4,119.17522138721124
../../data/extracted_images/ref/040.jpg,1221,598,8,4,119.17522138721124
../../data/extracted_images/ref/041.jpg,1221,598,8,4,119.17522138721124
../../data/extracted_images/ref/042.jpg,1221,598,8,4,119.17522138721124
