id,x,y,r1,r2,theta,r,Region,time,vx,vy,v,angle
../../data/extracted_images/ref/007.jpg,869.5759122707522,404.35753450557826,9.258082813386284,11.138778597088312,45.45486840720607,10.011155227831363,I,7,0.08227318153582733,0.19393350079680463,0.21066342618340617,-67.01169306242282
../../data/extracted_images/ref/008.jpg,869.6604273019489,404.6810361126873,9.453015692947638,11.043864624692775,45.614655275766864,9.970315749669139,I,8,0.08427193906490109,0.21986332820138646,0.23546049095665494,-69.02855227203513
../../data/extracted_images/ref/009.jpg,869.7093968614118,405.03460011344373,9.612592172433363,11.014747589336373,47.59265421342875,9.961240310077535,I,9,0.07570969397400924,0.2523296329308989,0.2634429756449777,-73.2985050995197
../../data/extracted_images/ref/010.jpg,869.7530724144464,405.4619020608817,9.774437511816993,10.981660049158647,48.38877197414276,9.952921157118563,I,10,0.07098290252003737,0.29100829214272445,0.29954031205497933,-76.29205961018714
../../data/extracted_images/ref/011.jpg,869.79069767442,405.936093779543,9.889771223293641,10.874834562299128,53.7110288232215,9.945358290792225,I,11,0.06566188585475174,0.3310914836723019,0.33753970701878705,-78.78268158021433
../../data/extracted_images/ref/012.jpg,869.813386273399,406.4605785592746,9.987710342219714,10.834184155795066,51.23037831259554,9.938551711098519,I,12,0.05415552494395927,0.37652270210410926,0.3803973791730637,-81.8152398419312
../../data/extracted_images/ref/013.jpg,869.8513896766889,407.0771412365293,10.035356400075642,10.75080355454719,50.271007120748585,9.932501418037452,I,13,0.04643059719632804,0.4267617427005023,0.4292800780245659,-83.79078664209956
../../data/extracted_images/ref/014.jpg,869.8733219890354,407.72603516732914,10.092456040839494,10.62469275855551,47.14763424322697,9.927207411609015,I,14,0.042487102611890544,0.4812143802501266,0.48308636251488896,-84.95435781768806
../../data/extracted_images/ref/015.jpg,869.878805067122,408.45566269616245,10.148988466628866,10.4946114577425,44.2295468680258,9.922669691813214,I,15,0.031196823596165553,0.5392323690678771,0.5401340478557572,-86.68889300877696
../../data/extracted_images/ref/016.jpg,869.9065986008712,409.2745320476467,10.242578937417296,10.399319342030646,44.32736893060913,9.918888258650043,I,16,0.028171677065626812,0.6057045620289939,0.6063593487787793,-87.33705852417505
../../data/extracted_images/ref/017.jpg,869.9256948383452,410.1593874078282,10.310455662696175,10.30780865948196,44.57035330090191,9.915863112119508,I,17,0.024660346271259317,0.6710693352780724,0.6715222895993642,-87.89545104652271
../../data/extracted_images/ref/018.jpg,869.9360937795439,411.15598411798135,10.289846851956904,10.32123274721121,48.19215287825276,9.913594252221605,I,18,0.020770872160548088,0.7456986197769068,0.7459878421713678,-88.40448185861052
../../data/extracted_images/ref/019.jpg,869.9688031764053,412.2310455662703,10.31953110228778,10.30043486481378,48.50956001376673,9.943089430894323,I,19,0.02220241471518745,0.8243524295708166,0.8246513659471457,-88.45721665447326
../../data/extracted_images/ref/020.jpg,869.954055587069,413.3892985441489,10.359614293817371,10.25430138022312,48.22714349421559,9.934581206277194,I,20,0.014666558625728092,0.9017367582313714,0.9018560245890387,-89.068178365903
../../data/extracted_images/ref/021.jpg,869.9309888447737,414.6033276611842,10.347702779353389,10.222348269994344,47.734674948807246,9.927207411609015,I,21,0.008238122248323114,0.9824703562650094,0.9825048944395508,-89.5195798315395
../../data/extracted_images/ref/022.jpg,869.8685951975814,415.8833427869169,10.322178105502001,10.142938173567797,47.03767921164112,9.889960294951802,I,22,-0.0014585527915187413,1.0610971558220643,1.0610981582633718,89.92124296436037
../../data/extracted_images/ref/023.jpg,869.8366420873525,417.3000567214982,10.282283985630569,10.124976366042747,51.538035740875344,9.861599546228033,I,23,-0.009993787645531224,1.1465035248359317,1.1465470806960871,89.50057951043235
../../data/extracted_images/ref/024.jpg,869.8269994327864,418.81414256003086,10.227264133106464,10.191340518056359,54.40174141572564,9.872754774059384,I,24,-0.014099343651261214,1.2363935931718077,1.2364739822283726,89.34664990593572
../../data/extracted_images/ref/025.jpg,869.8009075439605,420.4242768009082,10.195500094535845,10.233503497825692,56.099165445202814,9.884288145207048,I,25,-0.019312319369045587,1.3240418118466957,1.3241826479748526,89.16434970331096
../../data/extracted_images/ref/026.jpg,869.7587445641913,422.09699376063594,10.155605974664415,10.32198903384384,56.97783072716656,9.896199659671032,I,26,-0.030008373173440565,1.4094211706236592,1.409740592684584,88.78028410912557
../../data/extracted_images/ref/027.jpg,869.7008886367948,423.83645301569356,10.107203630175853,10.410285498203837,56.538985571546405,9.939497069389313,I,27,-0.03616670718201931,1.4924506387920928,1.4928887902115535,88.6118172748604
../../data/extracted_images/ref/028.jpg,869.6277179050874,425.7154471544723,10.01890716581586,10.491019096237492,55.57463119600196,9.944412932501434,I,28,-0.04332441995518366,1.5874456418983007,1.5880367348856768,88.43667694235927
../../data/extracted_images/ref/029.jpg,869.5787483456244,427.66572130837653,10.03838154660618,10.525808281338639,57.45134150850835,9.981092834184171,I,29,-0.041406693136715536,1.6831969316370905,1.6837061575313652,88.59080638635788
../../data/extracted_images/ref/030.jpg,869.5237284931003,429.72679145396177,10.126867082624331,10.51503119682361,56.072841235670445,10.010777084515047,I,30,-0.04470194203603179,1.7752478189233654,1.7758105423197483,88.55755829543341
../../data/extracted_images/ref/031.jpg,869.4634146341476,431.8668935526571,10.145207033465699,10.528833427869179,57.61242833803369,10.033843826810376,I,31,-0.05194068551981802,1.8646787132323166,1.8654019776964954,88.40443680117214
