id,x,y,r1,r2,theta
../data/extracted_images/h10_short/000.jpg,869,403,9,12,0.24
../data/extracted_images/h10_short/001.jpg,869,403,9,12,0.26
../data/extracted_images/h10_short/002.jpg,869,403,9,12,0.24
../data/extracted_images/h10_short/003.jpg,869,403,12,9,1.84
../data/extracted_images/h10_short/004.jpg,869,403,9,11,0.28
../data/extracted_images/h10_short/005.jpg,869,404,11,9,1.78
../data/extracted_images/h10_short/006.jpg,870,404,11,9,1.83
../data/extracted_images/h10_short/007.jpg,870,405,11,10,1.69
../data/extracted_images/h10_short/008.jpg,870,405,11,10,1.27
../data/extracted_images/h10_short/009.jpg,870,405,10,10,1.74
../data/extracted_images/h10_short/010.jpg,870,406,10,11,2.08
../data/extracted_images/h10_short/011.jpg,870,406,9,11,1.68
../data/extracted_images/h10_short/012.jpg,870,407,11,9,0.17
../data/extracted_images/h10_short/013.jpg,870,407,10,9,0.09
../data/extracted_images/h10_short/014.jpg,870,408,9,11,1.62
../data/extracted_images/h10_short/015.jpg,870,409,9,11,1.83
../data/extracted_images/h10_short/016.jpg,871,411,10,12,2.32
../data/extracted_images/h10_short/017.jpg,870,411,11,10,0.91
../data/extracted_images/h10_short/018.jpg,870,412,10,11,-0.32
../data/extracted_images/h10_short/019.jpg,869,413,11,9,1.76
../data/extracted_images/h10_short/020.jpg,869,414,11,10,1.65
../data/extracted_images/h10_short/021.jpg,870,416,10,11,-0.44
../data/extracted_images/h10_short/022.jpg,870,418,10,11,2.07
../data/extracted_images/h10_short/023.jpg,870,419,11,9,0.25
../data/extracted_images/h10_short/024.jpg,870,420,9,11,1.76
../data/extracted_images/h10_short/025.jpg,869,422,9,11,1.64
../data/extracted_images/h10_short/026.jpg,869,423,10,9,0.03
../data/extracted_images/h10_short/027.jpg,869,426,11,10,0.12
../data/extracted_images/h10_short/028.jpg,870,428,11,10,0.43
../data/extracted_images/h10_short/029.jpg,870,430,10,12,-0.77
../data/extracted_images/h10_short/030.jpg,870,432,10,12,-0.47
../data/extracted_images/h10_short/031.jpg,869,434,11,10,1.41
../data/extracted_images/h10_short/032.jpg,869,436,11,10,1.57
../data/extracted_images/h10_short/033.jpg,869,438,10,11,-0.07
../data/extracted_images/h10_short/034.jpg,869,441,10,11,-0.74
../data/extracted_images/h10_short/035.jpg,870,444,11,10,0.41
../data/extracted_images/h10_short/036.jpg,869,447,9,11,1.85
../data/extracted_images/h10_short/037.jpg,869,449,9,11,1.66
../data/extracted_images/h10_short/038.jpg,868,452,9,10,1.62
../data/extracted_images/h10_short/039.jpg,869,455,9,10,1.59
../data/extracted_images/h10_short/040.jpg,869,458,9,10,1.63
../data/extracted_images/h10_short/041.jpg,869,462,10,11,2.2
../data/extracted_images/h10_short/042.jpg,870,466,10,12,2.29
../data/extracted_images/h10_short/043.jpg,869,468,10,12,-0.6
../data/extracted_images/h10_short/044.jpg,869,471,10,10,-0.44
../data/extracted_images/h10_short/045.jpg,868,474,10,10,-0.06
../data/extracted_images/h10_short/046.jpg,868,477,10,10,1.05
../data/extracted_images/h10_short/047.jpg,868,481,10,10,-0.21
../data/extracted_images/h10_short/048.jpg,868,485,10,9,0.03
../data/extracted_images/h10_short/049.jpg,868,489,10,9,0.17
../data/extracted_images/h10_short/050.jpg,868,493,10,9,0.07
../data/extracted_images/h10_short/051.jpg,868,497,9,10,1.71
../data/extracted_images/h10_short/052.jpg,867,501,10,9,-0.03
../data/extracted_images/h10_short/053.jpg,868,505,10,9,-0.05
../data/extracted_images/h10_short/054.jpg,867,509,10,9,1.35
../data/extracted_images/h10_short/055.jpg,867,513,10,9,1.39
../data/extracted_images/h10_short/056.jpg,867,518,9,10,-0.12
../data/extracted_images/h10_short/057.jpg,867,522,10,9,1.42
../data/extracted_images/h10_short/058.jpg,867,527,10,10,-0.01
../data/extracted_images/h10_short/059.jpg,867,531,10,10,1.71
../data/extracted_images/h10_short/060.jpg,867,536,9,10,1.58
../data/extracted_images/h10_short/061.jpg,867,541,10,8,0.1
../data/extracted_images/h10_short/062.jpg,867,546,8,10,1.67
../data/extracted_images/h10_short/063.jpg,867,551,9,10,1.7
../data/extracted_images/h10_short/064.jpg,866,556,10,9,0.0
../data/extracted_images/h10_short/065.jpg,866,561,10,9,0.12
../data/extracted_images/h10_short/066.jpg,866,566,10,9,0.35
../data/extracted_images/h10_short/067.jpg,866,571,10,9,0.06
../data/extracted_images/h10_short/068.jpg,866,575,8,9,1.83
../data/extracted_images/h10_short/069.jpg,869,575,6,2,0.38
../data/extracted_images/h10_short/070.jpg,,,,,
../data/extracted_images/h10_short/071.jpg,,,,,
../data/extracted_images/h10_short/072.jpg,866,599,7,11,1.97
../data/extracted_images/h10_short/073.jpg,866,603,5,12,1.93
../data/extracted_images/h10_short/074.jpg,867,608,6,12,1.87
../data/extracted_images/h10_short/075.jpg,868,612,11,7,0.29
../data/extracted_images/h10_short/076.jpg,868,616,10,9,0.28
../data/extracted_images/h10_short/077.jpg,870,620,10,10,2.28
../data/extracted_images/h10_short/078.jpg,872,625,13,10,1.26
../data/extracted_images/h10_short/079.jpg,872,627,10,12,0.06
../data/extracted_images/h10_short/080.jpg,874,632,13,10,1.22
../data/extracted_images/h10_short/081.jpg,875,632,10,10,1.16
../data/extracted_images/h10_short/082.jpg,877,635,9,11,1.99
../data/extracted_images/h10_short/083.jpg,879,637,8,11,1.89
../data/extracted_images/h10_short/084.jpg,881,638,12,7,0.31
../data/extracted_images/h10_short/085.jpg,883,640,7,12,1.88
../data/extracted_images/h10_short/086.jpg,919,642,47,8,0.08
../data/extracted_images/h10_short/087.jpg,922,643,9,46,1.67
../data/extracted_images/h10_short/088.jpg,923,645,44,11,0.11
../data/extracted_images/h10_short/089.jpg,895,644,13,10,1.21
../data/extracted_images/h10_short/090.jpg,898,643,10,12,-0.19
../data/extracted_images/h10_short/091.jpg,900,642,10,11,-0.16
../data/extracted_images/h10_short/092.jpg,904,641,10,10,2.27
../data/extracted_images/h10_short/093.jpg,907,640,9,11,2.03
../data/extracted_images/h10_short/094.jpg,911,639,8,11,1.94
../data/extracted_images/h10_short/095.jpg,915,637,6,11,1.87
../data/extracted_images/h10_short/096.jpg,919,635,6,11,1.88
../data/extracted_images/h10_short/097.jpg,923,634,7,11,1.93
../data/extracted_images/h10_short/098.jpg,927,632,6,11,2.02
../data/extracted_images/h10_short/099.jpg,931,630,4,11,1.98
../data/extracted_images/h10_short/100.jpg,936,632,11,3,0.6
../data/extracted_images/h10_short/101.jpg,,,,,
../data/extracted_images/h10_short/102.jpg,948,613,6,1,0.38
../data/extracted_images/h10_short/103.jpg,950,612,7,4,0.14
../data/extracted_images/h10_short/104.jpg,956,614,8,11,2.09
../data/extracted_images/h10_short/105.jpg,961,613,9,11,-0.78
../data/extracted_images/h10_short/106.jpg,965,610,10,9,0.71
../data/extracted_images/h10_short/107.jpg,969,606,9,10,1.2
../data/extracted_images/h10_short/108.jpg,974,602,10,7,-0.7
../data/extracted_images/h10_short/109.jpg,978,599,10,6,2.34
../data/extracted_images/h10_short/110.jpg,984,598,8,10,0.6
../data/extracted_images/h10_short/111.jpg,988,596,10,8,1.97
../data/extracted_images/h10_short/112.jpg,993,594,9,10,0.12
../data/extracted_images/h10_short/113.jpg,998,592,9,9,1.13
../data/extracted_images/h10_short/114.jpg,1002,589,8,8,0.48
../data/extracted_images/h10_short/115.jpg,1005,587,8,7,-0.6
../data/extracted_images/h10_short/116.jpg,1012,586,8,9,1.69
../data/extracted_images/h10_short/117.jpg,1017,585,9,8,0.57
../data/extracted_images/h10_short/118.jpg,1022,584,9,10,2.03
../data/extracted_images/h10_short/119.jpg,1027,583,9,10,2.08
../data/extracted_images/h10_short/120.jpg,1031,581,10,9,2.29
../data/extracted_images/h10_short/121.jpg,1036,579,10,9,2.31
../data/extracted_images/h10_short/122.jpg,1041,578,9,11,0.62
../data/extracted_images/h10_short/123.jpg,1046,578,9,11,0.24
../data/extracted_images/h10_short/124.jpg,1051,576,11,9,1.77
../data/extracted_images/h10_short/125.jpg,1056,576,11,10,1.28
../data/extracted_images/h10_short/126.jpg,1061,575,11,9,0.83
../data/extracted_images/h10_short/127.jpg,1065,574,9,11,2.16
../data/extracted_images/h10_short/128.jpg,1069,572,10,9,0.38
../data/extracted_images/h10_short/129.jpg,1074,572,10,9,0.44
../data/extracted_images/h10_short/130.jpg,1079,571,9,10,1.92
../data/extracted_images/h10_short/131.jpg,1084,571,9,10,1.99
../data/extracted_images/h10_short/132.jpg,1088,571,10,10,0.54
