id,x,y,r1,r2,theta
../../data/extracted_images/h7_short/000.jpg,869,440,9,12,13.178029288008934
../../data/extracted_images/h7_short/001.jpg,869,440,8,12,16.615776058793873
../../data/extracted_images/h7_short/002.jpg,869,440,9,12,14.896902673401405
../../data/extracted_images/h7_short/003.jpg,869,440,12,9,105.9971920992023
../../data/extracted_images/h7_short/004.jpg,869,441,11,9,99.12169855763241
../../data/extracted_images/h7_short/005.jpg,869,441,10,11,1.7188733853924696
../../data/extracted_images/h7_short/006.jpg,870,442,10,11,-6.875493541569878
../../data/extracted_images/h7_short/007.jpg,870,442,10,11,-14.32394487827058
../../data/extracted_images/h7_short/008.jpg,870,443,12,10,38.96113006889598
../../data/extracted_images/h7_short/009.jpg,870,443,10,11,115.7374746164263
../../data/extracted_images/h7_short/010.jpg,869,443,9,11,98.54874076250161
../../data/extracted_images/h7_short/011.jpg,869,443,9,10,92.24620501606255
../../data/extracted_images/h7_short/012.jpg,869,444,9,10,89.95437383553926
../../data/extracted_images/h7_short/013.jpg,869,445,9,10,89.38141604040842
../../data/extracted_images/h7_short/014.jpg,869,446,9,11,108.86198107485642
../../data/extracted_images/h7_short/015.jpg,870,447,11,10,41.25296124941927
../../data/extracted_images/h7_short/016.jpg,870,448,10,11,-40.680003454288446
../../data/extracted_images/h7_short/017.jpg,870,449,11,10,66.46310423517549
../../data/extracted_images/h7_short/018.jpg,869,450,11,10,96.82986737710912
../../data/extracted_images/h7_short/019.jpg,869,451,11,10,99.12169855763241
../../data/extracted_images/h7_short/020.jpg,869,452,10,10,0.5729577951308232
../../data/extracted_images/h7_short/021.jpg,870,455,10,11,119.74817918234206
../../data/extracted_images/h7_short/022.jpg,870,457,12,9,28.64788975654116
../../data/extracted_images/h7_short/023.jpg,869,457,9,11,104.85127650894066
../../data/extracted_images/h7_short/024.jpg,869,459,9,11,88.23550045014677
../../data/extracted_images/h7_short/025.jpg,869,460,10,9,5.156620156177409
../../data/extracted_images/h7_short/026.jpg,869,463,9,10,95.11099399171665
../../data/extracted_images/h7_short/027.jpg,869,464,9,10,110.00789666511805
../../data/extracted_images/h7_short/028.jpg,869,467,10,10,45.83662361046586
../../data/extracted_images/h7_short/029.jpg,869,469,10,11,-27.501974166279513
../../data/extracted_images/h7_short/030.jpg,869,471,10,10,-16.615776058793873
../../data/extracted_images/h7_short/031.jpg,868,473,11,9,98.54874076250161
../../data/extracted_images/h7_short/032.jpg,868,475,10,11,10.313240312354818
../../data/extracted_images/h7_short/033.jpg,868,478,10,10,18.334649444186343
../../data/extracted_images/h7_short/034.jpg,868,481,10,9,12.032113697747286
../../data/extracted_images/h7_short/035.jpg,868,483,9,11,97.40282517223994
../../data/extracted_images/h7_short/036.jpg,868,486,11,9,9.740282517223996
../../data/extracted_images/h7_short/037.jpg,868,489,10,9,2.291831180523293
../../data/extracted_images/h7_short/038.jpg,868,492,10,9,3.437746770784939
../../data/extracted_images/h7_short/039.jpg,868,495,9,10,105.42423430407148
../../data/extracted_images/h7_short/040.jpg,867,498,9,10,134.64508185574346
../../data/extracted_images/h7_short/041.jpg,867,501,10,10,58.44169510334397
../../data/extracted_images/h7_short/042.jpg,867,504,10,10,88.8084582452776
../../data/extracted_images/h7_short/043.jpg,867,508,10,9,91.1002894258009
../../data/extracted_images/h7_short/044.jpg,867,511,10,10,93.39212060632418
../../data/extracted_images/h7_short/045.jpg,867,515,9,10,-8.594366926962348
../../data/extracted_images/h7_short/046.jpg,867,518,10,10,99.12169855763241
../../data/extracted_images/h7_short/047.jpg,867,522,9,10,99.12169855763241
../../data/extracted_images/h7_short/048.jpg,867,526,9,10,99.12169855763241
../../data/extracted_images/h7_short/049.jpg,867,530,9,10,97.97578296737078
../../data/extracted_images/h7_short/050.jpg,867,533,9,10,91.1002894258009
../../data/extracted_images/h7_short/051.jpg,867,538,10,9,8.594366926962348
../../data/extracted_images/h7_short/052.jpg,867,542,10,9,13.178029288008934
