id,x,y,r1,r2,theta
../../data/extracted_images/h2/000.jpg,869,485,9,12,13.750987083139757
../../data/extracted_images/h2/001.jpg,869,486,12,9,100.8405719430249
../../data/extracted_images/h2/002.jpg,869,485,12,9,103.705360918679
../../data/extracted_images/h2/003.jpg,869,485,9,12,13.178029288008934
../../data/extracted_images/h2/004.jpg,869,486,12,9,101.98648753328652
../../data/extracted_images/h2/005.jpg,869,485,12,9,103.13240312354819
../../data/extracted_images/h2/006.jpg,869,486,12,9,101.98648753328652
../../data/extracted_images/h2/007.jpg,869,486,9,12,10.886198107485642
../../data/extracted_images/h2/008.jpg,869,486,12,9,101.41352973815572
../../data/extracted_images/h2/009.jpg,869,486,9,12,9.740282517223996
../../data/extracted_images/h2/010.jpg,869,486,12,9,100.8405719430249
../../data/extracted_images/h2/011.jpg,869,486,9,12,10.313240312354818
../../data/extracted_images/h2/012.jpg,869,486,12,9,101.41352973815572
../../data/extracted_images/h2/013.jpg,869,486,12,9,101.41352973815572
../../data/extracted_images/h2/014.jpg,869,486,9,12,10.886198107485642
../../data/extracted_images/h2/015.jpg,869,486,12,9,99.69465635276323
../../data/extracted_images/h2/016.jpg,869,486,12,9,99.69465635276323
../../data/extracted_images/h2/017.jpg,869,486,12,9,99.69465635276323
../../data/extracted_images/h2/018.jpg,869,486,9,12,9.740282517223996
../../data/extracted_images/h2/019.jpg,869,486,9,12,9.740282517223996
../../data/extracted_images/h2/020.jpg,869,486,9,12,10.313240312354818
../../data/extracted_images/h2/021.jpg,869,486,9,12,9.167324722093172
../../data/extracted_images/h2/022.jpg,869,486,9,12,9.167324722093172
../../data/extracted_images/h2/023.jpg,869,486,9,12,9.167324722093172
../../data/extracted_images/h2/024.jpg,869,486,12,9,100.8405719430249
../../data/extracted_images/h2/025.jpg,869,486,9,12,8.594366926962348
../../data/extracted_images/h2/026.jpg,869,486,9,12,8.021409131831525
../../data/extracted_images/h2/027.jpg,869,486,9,12,9.167324722093172
../../data/extracted_images/h2/028.jpg,869,486,9,12,9.167324722093172
../../data/extracted_images/h2/029.jpg,869,486,9,12,9.167324722093172
../../data/extracted_images/h2/030.jpg,869,486,9,12,8.594366926962348
../../data/extracted_images/h2/031.jpg,869,486,9,12,9.740282517223996
../../data/extracted_images/h2/032.jpg,869,486,9,12,9.167324722093172
../../data/extracted_images/h2/033.jpg,869,486,9,12,9.740282517223996
../../data/extracted_images/h2/034.jpg,869,486,9,12,8.594366926962348
../../data/extracted_images/h2/035.jpg,869,486,9,12,9.740282517223996
../../data/extracted_images/h2/036.jpg,869,486,9,12,9.740282517223996
../../data/extracted_images/h2/037.jpg,869,486,9,12,9.167324722093172
../../data/extracted_images/h2/038.jpg,869,486,9,12,10.313240312354818
../../data/extracted_images/h2/039.jpg,869,486,9,12,9.740282517223996
../../data/extracted_images/h2/040.jpg,869,486,9,12,8.594366926962348
../../data/extracted_images/h2/041.jpg,869,486,12,9,97.97578296737078
../../data/extracted_images/h2/042.jpg,869,486,9,12,8.021409131831525
../../data/extracted_images/h2/043.jpg,869,486,12,9,98.54874076250161
../../data/extracted_images/h2/044.jpg,869,486,9,12,8.021409131831525
../../data/extracted_images/h2/045.jpg,869,486,9,12,8.594366926962348
