id,x,y,r1,r2,theta
../../data/extracted_images/h25_short/005.jpg,751,79,6,9,63.598315259521385
../../data/extracted_images/h25_short/006.jpg,751,98,10,4,-12.032113697747286
../../data/extracted_images/h25_short/007.jpg,751,117,4,10,79.64113352318442
../../data/extracted_images/h25_short/008.jpg,751,136,10,5,-11.459155902616464
../../data/extracted_images/h25_short/009.jpg,750,155,5,10,78.49521793292278
../../data/extracted_images/h25_short/010.jpg,750,174,3,9,73.9115555718762
../../data/extracted_images/h25_short/011.jpg,750,194,4,10,79.0681757280536
../../data/extracted_images/h25_short/012.jpg,749,213,4,10,80.78704911344607
../../data/extracted_images/h25_short/013.jpg,748,233,10,4,-10.313240312354818
../../data/extracted_images/h25_short/014.jpg,748,253,10,4,-10.886198107485642
../../data/extracted_images/h25_short/015.jpg,748,273,10,5,-6.302535746439056
../../data/extracted_images/h25_short/016.jpg,747,292,10,3,-12.032113697747286
../../data/extracted_images/h25_short/017.jpg,747,312,5,10,81.93296470370771
../../data/extracted_images/h25_short/018.jpg,747,332,10,5,-8.594366926962348
../../data/extracted_images/h25_short/019.jpg,746,351,3,10,74.48451336700703
../../data/extracted_images/h25_short/020.jpg,746,372,10,3,-8.594366926962348
../../data/extracted_images/h25_short/021.jpg,745,392,10,4,-9.167324722093172
../../data/extracted_images/h25_short/023.jpg,744,434,6,9,95.11099399171665
../../data/extracted_images/h25_short/024.jpg,744,453,10,6,1.1459155902616465
../../data/extracted_images/h25_short/025.jpg,745,472,11,5,-0.0
../../data/extracted_images/h25_short/026.jpg,744,491,6,10,83.07888029396936
../../data/extracted_images/h25_short/027.jpg,744,509,6,10,69.90085100596043
../../data/extracted_images/h25_short/028.jpg,744,528,6,9,71.04676659622207
../../data/extracted_images/h25_short/029.jpg,744,550,10,9,-28.07493196141034
../../data/extracted_images/h25_short/030.jpg,747,564,7,2,16.615776058793873
