id,x,y,r1,r2,theta
../../data/extracted_images/theta5_pass5/000.jpg,1011,645,5,164,-16.615776058793873
../../data/extracted_images/theta5_pass5/001.jpg,1011,648,161,5,72.76563998161456
../../data/extracted_images/theta5_pass5/002.jpg,1003,644,20,163,-18.90760723931717
../../data/extracted_images/theta5_pass5/003.jpg,1004,651,23,156,-19.48056503444799
../../data/extracted_images/theta5_pass5/004.jpg,1004,654,22,153,-20.05352282957881
../../data/extracted_images/theta5_pass5/005.jpg,1004,657,22,150,-20.626480624709636
../../data/extracted_images/theta5_pass5/006.jpg,1004,661,23,147,-21.199438419840458
../../data/extracted_images/theta5_pass5/007.jpg,1004,665,22,143,-21.772396214971284
../../data/extracted_images/theta5_pass5/008.jpg,1004,668,20,140,-22.345354010102106
../../data/extracted_images/theta5_pass5/009.jpg,1004,672,21,136,-22.91831180523293
../../data/extracted_images/theta5_pass5/010.jpg,1004,676,20,133,-23.49126960036375
../../data/extracted_images/theta5_pass5/011.jpg,1003,680,21,129,-24.637185190625402
../../data/extracted_images/theta5_pass5/012.jpg,1004,684,126,27,64.1712730546522
../../data/extracted_images/theta5_pass5/013.jpg,1004,688,25,122,-26.35605857601787
../../data/extracted_images/theta5_pass5/014.jpg,1005,692,29,119,-27.501974166279513
../../data/extracted_images/theta5_pass5/015.jpg,1005,695,15,116,-26.92901637114869
../../data/extracted_images/theta5_pass5/016.jpg,1006,698,9,112,-26.92901637114869
../../data/extracted_images/theta5_pass5/017.jpg,1010,706,5,106,-27.501974166279513
../../data/extracted_images/theta5_pass5/018.jpg,1057,801,2,3,-0.5729577951308232
../../data/extracted_images/theta5_pass5/019.jpg,1002,714,10,101,-33.804509912718565
../../data/extracted_images/theta5_pass5/020.jpg,1003,715,99,9,56.7228217179515
../../data/extracted_images/theta5_pass5/021.jpg,1004,719,96,14,55.57690612768985
../../data/extracted_images/theta5_pass5/022.jpg,1003,722,12,93,-34.95042550298022
../../data/extracted_images/theta5_pass5/023.jpg,1004,727,14,89,-36.66929888837269
../../data/extracted_images/theta5_pass5/024.jpg,1005,730,85,13,52.71211715203574
../../data/extracted_images/theta5_pass5/025.jpg,1005,734,12,83,-38.38817227376516
../../data/extracted_images/theta5_pass5/026.jpg,1007,738,16,78,-38.96113006889598
../../data/extracted_images/theta5_pass5/027.jpg,1008,742,21,74,-40.680003454288446
../../data/extracted_images/theta5_pass5/028.jpg,1009,745,18,71,-40.680003454288446
../../data/extracted_images/theta5_pass5/029.jpg,1011,748,18,68,-42.398876839680916
../../data/extracted_images/theta5_pass5/030.jpg,1013,751,17,64,-43.54479242994257
../../data/extracted_images/theta5_pass5/031.jpg,1013,754,11,61,-43.54479242994257
../../data/extracted_images/theta5_pass5/032.jpg,1015,759,14,59,-43.54479242994257
../../data/extracted_images/theta5_pass5/033.jpg,1017,763,13,55,-43.54479242994257
../../data/extracted_images/theta5_pass5/034.jpg,1019,767,15,52,-44.11775022507339
../../data/extracted_images/theta5_pass5/035.jpg,1023,778,55,16,49.274370381250804
../../data/extracted_images/theta5_pass5/036.jpg,1023,779,17,47,-42.97183463481174
../../data/extracted_images/theta5_pass5/037.jpg,1025,778,24,38,128.91550390443524
../../data/extracted_images/theta5_pass5/038.jpg,1028,780,27,34,108.28902327972558
../../data/extracted_images/theta5_pass5/039.jpg,1029,785,24,30,114.59155902616465
../../data/extracted_images/theta5_pass5/040.jpg,1031,790,22,27,120.8940947726037
../../data/extracted_images/theta5_pass5/041.jpg,1033,794,22,25,64.1712730546522
../../data/extracted_images/theta5_pass5/042.jpg,1038,793,20,16,-18.334649444186343
../../data/extracted_images/theta5_pass5/043.jpg,1049,790,9,14,91.1002894258009
../../data/extracted_images/theta5_pass5/044.jpg,1058,800,2,2,-9.740282517223996
