id,x,y,r1,r2,theta,r,vx,vy,v,angle
../../data/extracted_images/h1_try/007.jpg,869.0000000000001,496.4995273208546,6.559084893174514,8.749858196256382,0.2680128568727549,7.428814520703347,0.0,0.07136104583635675,0.07136104583635675,90.0
../../data/extracted_images/h1_try/008.jpg,869.0000000000001,496.54339194554734,6.780109661561733,8.569105691056912,0.36067498581962576,7.437133673662319,0.0,0.06215055506035989,0.06215055506035989,90.0
../../data/extracted_images/h1_try/009.jpg,869.0000000000001,496.587067498582,6.984874267347326,8.402344488561166,0.44667422953299313,7.442049536774438,0.0,0.05302109499500115,0.05302109499500115,90.0
../../data/extracted_images/h1_try/010.jpg,869.0000000000001,496.6294195500095,7.173378710531292,8.279826054074494,0.5271695972773682,7.473813575345057,0.0,0.04950976420064178,0.04950976420064178,90.0
../../data/extracted_images/h1_try/011.jpg,869.0000000000001,496.6383059179429,7.3456229911136335,8.131026659103801,0.6001531480431084,7.461902060881075,0.0,0.03716608594656431,0.03716608594656431,90.0
../../data/extracted_images/h1_try/012.jpg,869.0000000000001,496.65135186235585,7.3775761013424095,8.118358858007184,0.6189071658158443,7.444696539988657,0.0,0.025902817167710573,0.025902817167710573,90.0
../../data/extracted_images/h1_try/013.jpg,869.0000000000001,496.70618264322184,7.486292304783515,8.12516543770089,0.6455435810172055,7.49158631121195,0.0,0.03122383383302057,0.03122383383302057,90.0
../../data/extracted_images/h1_try/014.jpg,869.0000000000001,496.8016638305918,7.623747400264701,8.12157307619588,0.6802514653053507,7.563433541312158,0.0,0.04316235853388305,0.04316235853388305,90.0
../../data/extracted_images/h1_try/015.jpg,869.0000000000001,496.8979013045945,7.781433163168842,8.07770845150312,0.6885876347135566,7.6214785403668,0.0,0.05064419414959177,0.05064419414959177,90.0
../../data/extracted_images/h1_try/016.jpg,869.0000000000001,496.96313102665914,7.920211760257138,8.033465683494045,0.7265607865380981,7.666099451692192,0.0,0.05372336115388115,0.05372336115388115,90.0
../../data/extracted_images/h1_try/017.jpg,869.0000000000001,497.03535640007567,8.102098695405559,7.989601058801287,0.7664284363773872,7.728682170542636,0.0,0.05799097858087927,0.05799097858087927,90.0
../../data/extracted_images/h1_try/018.jpg,869.0000000000001,497.08243524295716,8.15655133295519,8.008886367933448,0.8586783891094725,7.739837398373984,0.0,0.0634470464306105,0.0634470464306105,90.0
../../data/extracted_images/h1_try/019.jpg,869.0000000000001,497.11098506333906,8.200605029306107,7.983550765740217,0.9458536585365855,7.739081111741351,0.0,0.06566188585474363,0.06566188585474363,90.0
../../data/extracted_images/h1_try/020.jpg,869.0000000000001,497.1272452259407,8.116468141425601,7.836453015692949,0.9600775193798452,7.726791453961051,0.0,0.06015179753126988,0.06015179753126988,90.0
../../data/extracted_images/h1_try/021.jpg,869.0000000000001,497.1680847041029,8.11306485157875,7.77802987332199,1.0058725657024015,7.703346568349405,0.0,0.05234583907301677,0.05234583907301677,90.0
../../data/extracted_images/h1_try/022.jpg,869.0000000000001,497.1692191340519,8.096993760635282,7.685384760824353,1.0453242578937418,7.638116846284742,0.0,0.03875968992248805,0.03875968992248805,90.0
