id,x,y,r1,r2,theta
../../data/extracted_images/h24/006.jpg,756,75,4,9,57.29577951308232
../../data/extracted_images/h24/007.jpg,755,86,6,9,61.87944187412891
../../data/extracted_images/h24/008.jpg,755,102,5,10,70.47380880109127
../../data/extracted_images/h24/009.jpg,755,118,5,10,73.33859777674537
../../data/extracted_images/h24/010.jpg,754,134,5,10,75.05747116213784
../../data/extracted_images/h24/011.jpg,754,150,10,6,-18.90760723931717
../../data/extracted_images/h24/012.jpg,754,166,6,10,72.76563998161456
../../data/extracted_images/h24/013.jpg,753,182,9,6,-20.05352282957881
../../data/extracted_images/h24/014.jpg,753,198,10,6,-18.334649444186343
../../data/extracted_images/h24/015.jpg,752,214,10,6,-21.772396214971284
../../data/extracted_images/h24/016.jpg,752,230,6,10,71.04676659622207
../../data/extracted_images/h24/017.jpg,752,247,10,7,-17.761691649055518
../../data/extracted_images/h24/018.jpg,752,264,7,10,77.92226013779197
../../data/extracted_images/h24/019.jpg,751,280,7,10,76.77634454753031
../../data/extracted_images/h24/020.jpg,751,297,10,6,-8.594366926962348
../../data/extracted_images/h24/021.jpg,751,314,10,6,-6.302535746439056
../../data/extracted_images/h24/022.jpg,750,331,6,10,85.37071147449265
../../data/extracted_images/h24/023.jpg,750,348,10,6,-3.437746770784939
../../data/extracted_images/h24/024.jpg,749,365,6,10,84.22479588423103
../../data/extracted_images/h24/025.jpg,749,382,10,6,-2.864788975654116
../../data/extracted_images/h24/026.jpg,749,398,6,10,87.08958485988514
../../data/extracted_images/h24/028.jpg,748,433,6,10,94.53803619658584
../../data/extracted_images/h24/029.jpg,748,449,6,10,95.11099399171665
../../data/extracted_images/h24/030.jpg,748,466,6,11,93.39212060632418
../../data/extracted_images/h24/031.jpg,748,482,10,7,-4.010704565915763
../../data/extracted_images/h24/032.jpg,748,497,10,8,-35.523383298111035
../../data/extracted_images/h24/033.jpg,748,513,10,8,-31.512678732195283
../../data/extracted_images/h24/034.jpg,748,529,8,10,56.14986392282068
../../data/extracted_images/h24/035.jpg,748,546,8,10,71.04676659622207
../../data/extracted_images/h24/036.jpg,750,559,9,4,16.615776058793873
