id,x,y,r1,r2,theta,r,vx,vy,v,angle
../../data/extracted_images/h8_short/007.jpg,869.3870296842504,431.7795424465873,10.927963698241633,9.872187559084894,75.46500892452812,10.03044053696351,0.05528995489287679,0.2542203495124714,0.26016334334087016,-77.72991902470928
../../data/extracted_images/h8_short/008.jpg,869.4227642276423,432.1319720173947,10.807714123652865,9.972773681225185,76.2864759240511,9.979769332577046,0.0525079004942849,0.2789617264943526,0.28386039608058694,-79.3401559676265
../../data/extracted_images/h8_short/009.jpg,869.4636037058046,432.5545471733788,10.788806957837021,10.043297409718285,76.18345401760955,9.931366988088486,0.04934770277934929,0.31053669340681317,0.31443319436986306,-80.97056992105186
../../data/extracted_images/h8_short/010.jpg,869.5010398941199,433.0510493477028,10.692191340518058,10.082624314615241,76.88283301654405,9.923993193420307,0.050239040596384905,0.34862112740728435,0.35222244629604627,-81.79968302640462
../../data/extracted_images/h8_short/011.jpg,869.56570240121,433.5938740782757,10.579504632255626,10.151257326526753,77.67667584557009,9.879372282094916,0.050806255570851784,0.3884072063311968,0.391716011333639,-82.54764156294316
../../data/extracted_images/h8_short/012.jpg,869.6184533938363,434.1937984496125,10.520514274910191,10.177916430327095,77.38851783175878,9.867271695972775,0.04551224914239681,0.4349998649488254,0.43737426459211787,-84.02710890852642
../../data/extracted_images/h8_short/013.jpg,869.6511627906978,434.82170542635663,10.414445074683305,10.223104556626964,69.49082165172143,9.8566836831159,0.043216379007617434,0.4822677794884222,0.48420023393966205,-84.8793592072072
../../data/extracted_images/h8_short/014.jpg,869.6328228398564,435.55662696161846,10.300434864813766,10.24654944223861,63.7464024794011,9.847608243524297,0.03511330794372368,0.539583502147309,0.5407247915384551,-86.2767362967499
../../data/extracted_images/h8_short/015.jpg,869.6332009831727,436.33692569483844,10.186613726602383,10.317262242389866,61.42142229428147,9.84004537719796,0.030062393647199315,0.6007076682062527,0.6014594335061946,-87.13502495513485
../../data/extracted_images/h8_short/016.jpg,869.6522972206468,437.1699754206845,10.081111741349973,10.364719228587637,58.92907213497443,9.83399508413689,0.026956216406022446,0.659346892472245,0.659897690718595,-87.65886847652725
../../data/extracted_images/h8_short/017.jpg,869.6594819436568,438.1011533371148,10.045944412932503,10.365664586878427,53.70593730944359,9.829457364341085,0.022634578505273697,0.7214434270588542,0.7217984085536181,-88.2029906882193
../../data/extracted_images/h8_short/018.jpg,869.6551332955191,439.13594252221594,10.003592361505012,10.397617697107204,49.55602859023929,9.857439969748535,0.01277584204415559,0.791724063420036,0.7918271369044322,-89.0755133811835
../../data/extracted_images/h8_short/019.jpg,869.6396294195501,440.2790697674419,9.962941955000947,10.452070334656835,48.450303459798704,9.879183210436757,0.0030251465305549835,0.869324473975634,0.8693297375360767,-89.8006182568652
../../data/extracted_images/h8_short/020.jpg,869.6133484590662,441.50349782567594,9.932879561353754,10.489884666288525,47.65310239828088,9.895065229722066,-0.005402047375939999,0.9545417713313294,0.9545570571381283,89.67574890866418
../../data/extracted_images/h8_short/021.jpg,869.5766685573834,442.8120627717906,9.914161467196067,10.480052940064287,44.58346124062783,9.874456418982795,-0.008022040353288113,1.036490830024588,1.0365218733130956,89.55656155864529
../../data/extracted_images/h8_short/022.jpg,869.5299678578183,444.1754584987711,9.907543959160524,10.461334845906599,44.65506742375912,9.856494611457745,-0.014747589336349978,1.1197904005618073,1.119887508896142,89.2454607767214
../../data/extracted_images/h8_short/023.jpg,869.473624503687,445.63301191151453,9.913783323879752,10.43335224049915,41.458896732222016,9.84117980714691,-0.02552467385139932,1.2090052129757152,1.2092746230603182,88.79054379204771
