id,x,y,r1,r2,theta,vx,vy,v,angle,Region,time
../../data/extracted_images/h8_short/041.jpg,868.0,487.0,10.0,9.0,-1.1459155902616465,0.0,2.7142857142857144,2.7142857142857144,90.0,I,41
../../data/extracted_images/h8_short/042.jpg,868.0,490.0,10.0,10.0,69.3278932108296,-0.14285714285714285,2.857142857142857,2.8607120563572552,87.13759477388825,I,42
../../data/extracted_images/h8_short/043.jpg,868.0,494.0,10.0,10.0,-13.750987083139757,0.0,3.0,3.0,90.0,I,43
../../data/extracted_images/h8_short/044.jpg,868.0,497.0,10.0,10.0,89.95437383553926,0.0,3.0,3.0,90.0,I,44
../../data/extracted_images/h8_short/045.jpg,868.0,500.0,10.0,10.0,93.965078401455,0.0,3.0,3.0,90.0,I,45
../../data/extracted_images/h8_short/046.jpg,867.0,504.0,10.0,10.0,6.875493541569878,-0.14285714285714285,3.2857142857142856,3.2888184094918107,87.51044707800085,I,46
../../data/extracted_images/h8_short/047.jpg,868.0,507.0,10.0,10.0,20.05352282957881,0.0,3.2857142857142856,3.2857142857142856,90.0,I,47
../../data/extracted_images/h8_short/048.jpg,867.0,511.0,9.0,10.0,95.68395178684747,-0.14285714285714285,3.4285714285714284,3.431546328418375,87.61405596961119,I,48
../../data/extracted_images/h8_short/049.jpg,867.0,515.0,9.0,10.0,91.67324722093171,-0.14285714285714285,3.5714285714285716,3.574284572341944,87.70938995736147,I,49
../../data/extracted_images/h8_short/050.jpg,867.0,519.0,10.0,9.0,1.1459155902616465,-0.14285714285714285,3.5714285714285716,3.574284572341944,87.70938995736147,I,50
../../data/extracted_images/h8_short/051.jpg,867.0,523.0,9.0,10.0,92.24620501606256,-0.14285714285714285,3.7142857142857144,3.7170319517879107,87.7974018382342,I,51
../../data/extracted_images/h8_short/052.jpg,867.0,527.0,9.0,10.0,91.1002894258009,-0.14285714285714285,3.857142857142857,3.8597874531732277,87.87890360333854,I,52
../../data/extracted_images/h8_short/053.jpg,867.0,531.0,10.0,9.0,9.167324722093172,0.0,3.857142857142857,3.857142857142857,90.0,I,53
../../data/extracted_images/h8_short/054.jpg,867.0,535.0,10.0,10.0,42.97183463481174,-0.14285714285714285,4.0,4.0025502074634,87.95459151111278,I,54
../../data/extracted_images/h8_short/055.jpg,867.0,539.0,10.0,9.0,26.35605857601787,0.0,4.0,4.0,90.0,I,55
../../data/extracted_images/h8_short/056.jpg,867.0,543.0,10.0,10.0,-1.7188733853924696,0.0,4.0,4.0,90.0,I,56
../../data/extracted_images/h8_short/057.jpg,867.0,548.0,10.0,10.0,55.00394833255903,0.0,4.142857142857143,4.142857142857143,90.0,I,57
../../data/extracted_images/h8_short/058.jpg,867.0,553.0,10.0,10.0,85.94366926962348,0.0,4.285714285714286,4.285714285714286,90.0,I,58
../../data/extracted_images/h8_short/059.jpg,867.0,557.0,9.0,10.0,102.55944532841735,0.0,4.285714285714286,4.285714285714286,90.0,I,59
../../data/extracted_images/h8_short/060.jpg,867.0,562.0,9.0,10.0,94.53803619658584,0.0,4.428571428571429,4.428571428571429,90.0,I,60
../../data/extracted_images/h8_short/061.jpg,866.0,567.0,8.0,10.0,91.67324722093171,-0.14285714285714285,4.571428571428571,4.573660169594891,88.21008939175394,I,61
../../data/extracted_images/h8_short/062.jpg,866.0,572.0,10.0,8.0,5.156620156177409,-0.14285714285714285,4.714285714285714,4.716449719776908,88.2642954110716,I,62
../../data/extracted_images/h8_short/063.jpg,867.0,575.0,7.0,10.0,105.42423430407148,0.0,4.571428571428571,4.571428571428571,90.0,II,63
../../data/extracted_images/h8_short/064.jpg,868.0,578.0,8.0,4.0,22.91831180523293,0.14285714285714285,4.285714285714286,4.288094577086753,-88.09084756700362,II,64
../../data/extracted_images/h8_short/065.jpg,870.0,579.0,1.0,6.0,114.0186012310338,0.42857142857142855,3.7142857142857144,3.738929236657829,-83.418055344822,II,65
../../data/extracted_images/h8_short/066.jpg,864.0,596.0,10.0,3.0,27.501974166279517,-0.42857142857142855,5.571428571428571,5.587887775887984,85.60129464500447,II,66
../../data/extracted_images/h8_short/067.jpg,865.0,598.0,4.0,11.0,114.59155902616465,-0.2857142857142857,5.142857142857143,5.150787536377128,86.82016988013577,II,67
../../data/extracted_images/h8_short/068.jpg,866.0,601.0,6.0,11.0,116.3104324115571,0.0,4.857142857142857,4.857142857142857,90.0,II,68
../../data/extracted_images/h8_short/069.jpg,867.0,604.0,7.0,11.0,115.16451682129544,0.14285714285714285,4.571428571428571,4.573660169594891,-88.21008939175394,II,69
../../data/extracted_images/h8_short/070.jpg,867.0,609.0,11.0,7.0,20.62648062470964,0.0,4.857142857142857,4.857142857142857,90.0,II,70
../../data/extracted_images/h8_short/071.jpg,868.0,613.0,8.0,11.0,108.28902327972558,0.0,5.0,5.0,90.0,II,71
../../data/extracted_images/h8_short/072.jpg,869.0,616.0,8.0,11.0,105.42423430407148,-0.14285714285714285,5.285714285714286,5.2876444352347844,88.45184230102204,II,72
../../data/extracted_images/h8_short/073.jpg,871.0,621.0,12.0,10.0,30.36676314193363,1.0,3.5714285714285716,3.708787138784906,-74.35775354279127,II,73
../../data/extracted_images/h8_short/074.jpg,872.0,624.0,12.0,10.0,37.81521447863434,1.0,3.7142857142857144,3.8465462908103603,-74.9315118405078,II,74
../../data/extracted_images/h8_short/075.jpg,873.0,626.0,11.0,10.0,35.523383298111035,1.0,3.5714285714285716,3.708787138784906,-74.35775354279127,II,75
../../data/extracted_images/h8_short/076.jpg,874.0,627.0,10.0,9.0,8.021409131831525,1.0,3.2857142857142856,3.434518651477516,-73.07248693585296,II,76
../../data/extracted_images/h8_short/077.jpg,876.0,630.0,11.0,9.0,27.501974166279517,1.2857142857142858,3.0,3.2639027596559607,-66.80140948635182,II,77
../../data/extracted_images/h8_short/078.jpg,878.0,631.0,8.0,11.0,116.3104324115571,1.4285714285714286,2.5714285714285716,2.9416086117105715,-60.94539590092286,II,78
../../data/extracted_images/h8_short/079.jpg,879.0,633.0,7.0,11.0,120.8940947726037,1.4285714285714286,2.4285714285714284,2.817583274759431,-59.53445508054013,II,79
../../data/extracted_images/h8_short/080.jpg,881.0,634.0,7.0,11.0,115.16451682129544,1.4285714285714286,1.8571428571428572,2.343031352408104,-52.43140797117251,II,80
../../data/extracted_images/h8_short/081.jpg,884.0,635.0,7.0,11.0,111.72677005051052,1.7142857142857142,1.5714285714285714,2.325545799442815,-42.51044707800085,II,81
../../data/extracted_images/h8_short/082.jpg,887.0,636.0,11.0,8.0,14.896902673401405,2.0,1.4285714285714286,2.457807219155036,-35.53767779197438,III,82
../../data/extracted_images/h8_short/083.jpg,889.0,637.0,9.0,11.0,100.8405719430249,2.142857142857143,1.4285714285714286,2.575393768188564,-33.69006752597979,III,83
../../data/extracted_images/h8_short/084.jpg,892.0,637.0,10.0,10.0,88.8084582452776,2.2857142857142856,1.0,2.4948927423675684,-23.62937773065682,III,84
../../data/extracted_images/h8_short/085.jpg,895.0,637.0,10.0,10.0,86.51662706475432,2.4285714285714284,0.8571428571428571,2.5753937681885635,-19.44003482817619,III,85
../../data/extracted_images/h8_short/086.jpg,898.0,636.0,10.0,10.0,96.25690958197828,2.7142857142857144,0.42857142857142855,2.747912008810192,-8.972626614896393,III,86
../../data/extracted_images/h8_short/087.jpg,901.0,636.0,9.0,11.0,118.0293057969496,2.857142857142857,0.2857142857142857,2.8713930346059686,-5.710593137499642,III,87
../../data/extracted_images/h8_short/088.jpg,904.0,635.0,8.0,11.0,115.7374746164263,2.857142857142857,0.0,2.857142857142857,-0.0,III,88
../../data/extracted_images/h8_short/089.jpg,908.0,633.0,8.0,11.0,120.32113697747288,3.0,-0.42857142857142855,3.0304576336566322,8.130102354155978,III,89
../../data/extracted_images/h8_short/090.jpg,911.0,632.0,7.0,11.0,120.32113697747288,3.142857142857143,-0.7142857142857143,3.2230040493367076,12.804266065286752,III,90
../../data/extracted_images/h8_short/091.jpg,915.0,630.0,7.0,11.0,116.3104324115571,3.2857142857142856,-1.0,3.434518651477516,16.927513064147043,III,91
../../data/extracted_images/h8_short/092.jpg,919.0,628.0,11.0,6.0,24.064227395494573,3.4285714285714284,-1.2857142857142858,3.6617158908503704,20.556045219583464,III,92
../../data/extracted_images/h8_short/093.jpg,922.0,627.0,4.0,11.0,111.1538122553797,3.4285714285714284,-1.2857142857142858,3.6617158908503704,20.556045219583464,III,93
../../data/extracted_images/h8_short/094.jpg,926.0,626.0,3.0,11.0,112.8726856407722,3.5714285714285716,-1.4285714285714286,3.8465462908103603,21.801409486351808,III,94
../../data/extracted_images/h8_short/096.jpg,940.0,611.0,1.0,6.0,115.16451682129544,4.571428571428571,-3.142857142857143,5.547567953985028,34.5085229876684,III,96
../../data/extracted_images/h8_short/097.jpg,941.0,610.0,8.0,4.0,16.04281826366305,4.285714285714286,-3.142857142857143,5.314592925068078,36.2538377374448,III,97
../../data/extracted_images/h8_short/098.jpg,945.0,609.0,9.0,6.0,8.021409131831525,4.285714285714286,-3.0,5.231380978171587,34.99202019855867,III,98
../../data/extracted_images/h8_short/099.jpg,950.0,610.0,10.0,9.0,39.5340878640268,4.428571428571429,-2.5714285714285716,5.120985236838549,30.141385552075345,III,99
../../data/extracted_images/h8_short/100.jpg,953.0,611.0,10.0,12.0,10.313240312354818,4.428571428571429,-2.2857142857142856,4.9836467264321165,27.299572211332805,III,100
../../data/extracted_images/h8_short/101.jpg,957.0,605.0,7.0,9.0,-9.167324722093172,4.428571428571429,-3.0,5.349041493385444,34.11447294534126,III,101
../../data/extracted_images/h8_short/103.jpg,967.0,600.0,10.0,9.0,128.3425461093044,3.857142857142857,-1.5714285714285714,4.164965639175215,22.166345822082455,III,103
../../data/extracted_images/h8_short/104.jpg,971.0,597.0,10.0,7.0,-41.8259190445501,4.285714285714286,-1.8571428571428572,4.670795064077661,23.428692808745403,III,104
../../data/extracted_images/h8_short/105.jpg,976.0,595.0,10.0,8.0,-38.96113006889598,4.428571428571429,-2.0,4.859243243341414,24.304549265936718,III,105
../../data/extracted_images/h8_short/106.jpg,980.0,593.0,10.0,8.0,-41.25296124941927,4.285714285714286,-2.4285714285714284,4.925982757019048,29.538782259558097,III,106
../../data/extracted_images/h8_short/107.jpg,986.0,593.0,10.0,10.0,118.0293057969496,4.714285714285714,-2.5714285714285716,5.369984608346429,28.610459665965223,III,107
../../data/extracted_images/h8_short/108.jpg,989.0,591.0,8.0,10.0,-14.32394487827058,4.571428571428571,-2.0,4.989785484735137,23.62937773065682,III,108
../../data/extracted_images/h8_short/109.jpg,993.0,588.0,9.0,8.0,-16.04281826366305,4.285714285714286,-2.142857142857143,4.79157423749955,26.56505117707799,III,109
../../data/extracted_images/h8_short/110.jpg,998.0,586.0,9.0,8.0,-25.210142985756224,4.428571428571429,-2.0,4.859243243341414,24.304549265936718,III,110
../../data/extracted_images/h8_short/111.jpg,1003.0,584.0,9.0,8.0,-7.448451336700702,4.571428571428571,-1.8571428571428572,4.934261725477298,22.109448343751676,III,111
../../data/extracted_images/h8_short/112.jpg,1008.0,583.0,9.0,9.0,59.01465289847479,4.571428571428571,-1.7142857142857142,4.882287854467161,20.556045219583464,III,112
../../data/extracted_images/h8_short/113.jpg,1012.0,582.0,9.0,10.0,-11.459155902616464,4.571428571428571,-1.5714285714285714,4.8339783759110375,18.970407808486545,III,113
../../data/extracted_images/h8_short/114.jpg,1017.0,582.0,10.0,9.0,71.6197243913529,4.428571428571429,-1.5714285714285714,4.69910977239958,19.536654938128386,III,114
../../data/extracted_images/h8_short/115.jpg,1021.0,580.0,9.0,10.0,4.583662361046586,4.571428571428571,-1.5714285714285714,4.8339783759110375,18.970407808486545,III,115
../../data/extracted_images/h8_short/116.jpg,1026.0,579.0,10.0,9.0,131.20733508495852,4.714285714285714,-1.2857142857142858,4.886466107567735,15.255118703057777,III,116
../../data/extracted_images/h8_short/117.jpg,1030.0,577.0,8.0,10.0,45.83662361046586,4.571428571428571,-1.2857142857142858,4.7487914681699035,15.708637829015748,III,117
../../data/extracted_images/h8_short/118.jpg,1034.0,576.0,10.0,9.0,-38.38817227376516,4.428571428571429,-1.1428571428571428,4.573660169594892,14.470294100065889,III,118
../../data/extracted_images/h8_short/119.jpg,1039.0,576.0,10.0,10.0,-34.37746770784939,4.428571428571429,-1.0,4.540071023448773,12.724355685422369,III,119
../../data/extracted_images/h8_short/120.jpg,1044.0,576.0,10.0,11.0,129.48846169956605,4.571428571428571,-0.8571428571428571,4.65109159888563,10.619655276155134,III,120
../../data/extracted_images/h8_short/121.jpg,1049.0,576.0,11.0,9.0,42.39887683968092,4.571428571428571,-0.8571428571428571,4.65109159888563,10.619655276155134,III,121
../../data/extracted_images/h8_short/122.jpg,1053.0,574.0,11.0,9.0,39.5340878640268,4.571428571428571,-0.8571428571428571,4.65109159888563,10.619655276155134,III,122
../../data/extracted_images/h8_short/123.jpg,1057.0,573.0,10.0,9.0,42.39887683968092,4.428571428571429,-0.8571428571428571,4.510758115384841,10.954062643398334,III,123
../../data/extracted_images/h8_short/124.jpg,1061.0,573.0,10.0,9.0,45.26366581533504,4.428571428571429,-0.5714285714285714,4.465285602310796,7.3523793598923595,III,124
../../data/extracted_images/h8_short/125.jpg,1066.0,573.0,9.0,10.0,-37.81521447863434,4.571428571428571,-0.42857142857142855,4.591473908568056,5.355825042855191,III,125
../../data/extracted_images/h8_short/126.jpg,1071.0,573.0,11.0,10.0,59.58761069360562,4.571428571428571,-0.42857142857142855,4.591473908568056,5.355825042855191,III,126
../../data/extracted_images/h8_short/127.jpg,1075.0,573.0,10.0,10.0,-24.6371851906254,4.428571428571429,-0.42857142857142855,4.449260429256411,5.527540151656171,III,127
../../data/extracted_images/h8_short/128.jpg,1079.0,573.0,10.0,10.0,107.14310768946396,4.285714285714286,-0.42857142857142855,4.307089551908953,5.710593137499642,III,128
../../data/extracted_images/h8_short/129.jpg,1084.0,572.0,9.0,11.0,38.96113006889598,4.428571428571429,-0.2857142857142857,4.437778447716877,3.6913859864512752,III,129
../../data/extracted_images/h8_short/130.jpg,1088.0,572.0,9.0,11.0,47.55549699585833,4.428571428571429,-0.14285714285714285,4.430874976934521,1.8476102659945959,III,130
../../data/extracted_images/h8_short/131.jpg,1092.0,572.0,9.0,10.0,58.44169510334397,4.428571428571429,-0.14285714285714285,4.430874976934521,1.8476102659945959,III,131
../../data/extracted_images/h8_short/132.jpg,1097.0,573.0,10.0,10.0,97.97578296737078,4.428571428571429,0.0,4.428571428571429,-0.0,III,132
../../data/extracted_images/h8_short/133.jpg,1102.0,574.0,10.0,11.0,130.63437728982768,4.428571428571429,0.14285714285714285,4.430874976934521,-1.8476102659945959,III,133
../../data/extracted_images/h8_short/134.jpg,1106.0,574.0,11.0,9.0,40.680003454288446,4.428571428571429,0.14285714285714285,4.430874976934521,-1.8476102659945959,III,134
../../data/extracted_images/h8_short/135.jpg,1110.0,574.0,10.0,9.0,37.81521447863434,4.428571428571429,0.14285714285714285,4.430874976934521,-1.8476102659945959,III,135
../../data/extracted_images/h8_short/136.jpg,1114.0,574.0,9.0,10.0,131.78029288008932,4.285714285714286,0.2857142857142857,4.295227536677974,-3.8140748342903548,III,136
../../data/extracted_images/h8_short/137.jpg,1119.0,575.0,9.0,10.0,128.91550390443524,4.428571428571429,0.42857142857142855,4.449260429256411,-5.527540151656171,III,137
../../data/extracted_images/h8_short/138.jpg,1124.0,577.0,10.0,10.0,45.26366581533504,4.571428571428571,0.7142857142857143,4.626895640200471,-8.880659150520245,III,138
../../data/extracted_images/h8_short/139.jpg,1128.0,578.0,10.0,10.0,-16.04281826366305,4.428571428571429,0.7142857142857143,4.485805276602167,-9.16234704572171,III,139
../../data/extracted_images/h8_short/140.jpg,1132.0,579.0,11.0,10.0,72.76563998161456,4.285714285714286,0.7142857142857143,4.344830378784443,-9.462322208025618,III,140
../../data/extracted_images/h8_short/141.jpg,1137.0,580.0,10.0,11.0,26.35605857601787,4.428571428571429,0.8571428571428571,4.510758115384841,-10.954062643398334,III,141
../../data/extracted_images/h8_short/142.jpg,1141.0,580.0,11.0,10.0,-44.69070802020421,4.428571428571429,0.8571428571428571,4.510758115384841,-10.954062643398334,III,142
../../data/extracted_images/h8_short/143.jpg,1145.0,581.0,9.0,11.0,51.56620156177409,4.428571428571429,1.0,4.540071023448773,-12.724355685422369,III,143
../../data/extracted_images/h8_short/144.jpg,1149.0,583.0,10.0,10.0,63.02535746439057,4.285714285714286,1.1428571428571428,4.435478484645721,-14.93141717813755,III,144
../../data/extracted_images/h8_short/145.jpg,1154.0,585.0,10.0,11.0,116.3104324115571,4.285714285714286,1.1428571428571428,4.435478484645721,-14.93141717813755,III,145
../../data/extracted_images/h8_short/146.jpg,1158.0,586.0,10.0,11.0,131.20733508495852,4.285714285714286,1.1428571428571428,4.435478484645721,-14.93141717813755,III,146
../../data/extracted_images/h8_short/147.jpg,1163.0,588.0,9.0,10.0,-44.11775022507339,4.428571428571429,1.2857142857142858,4.61143211187685,-16.189206257026942,III,147
../../data/extracted_images/h8_short/148.jpg,1167.0,589.0,9.0,10.0,132.926208470351,4.285714285714286,1.2857142857142858,4.474417075247379,-16.699244233993625,III,148
../../data/extracted_images/h8_short/149.jpg,1171.0,591.0,9.0,10.0,-40.680003454288446,4.285714285714286,1.5714285714285714,4.5647272310487015,-20.136303428248134,III,149
../../data/extracted_images/h8_short/150.jpg,1176.0,592.0,10.0,10.0,-41.25296124941927,4.428571428571429,1.5714285714285714,4.69910977239958,-19.536654938128386,III,150
../../data/extracted_images/h8_short/151.jpg,1180.0,595.0,10.0,10.0,-20.05352282957881,4.428571428571429,1.7142857142857142,4.7487914681699035,-21.16125981682827,III,151
../../data/extracted_images/h8_short/152.jpg,1185.0,597.0,10.0,11.0,111.1538122553797,4.428571428571429,1.7142857142857142,4.7487914681699035,-21.16125981682827,III,152
../../data/extracted_images/h8_short/153.jpg,1189.0,599.0,10.0,11.0,26.92901637114869,4.428571428571429,1.8571428571428572,4.802210375420461,-22.750976342787638,III,153
../../data/extracted_images/h8_short/154.jpg,1193.0,601.0,10.0,11.0,33.231552117587746,4.285714285714286,1.8571428571428572,4.670795064077661,-23.428692808745403,III,154
../../data/extracted_images/h8_short/155.jpg,1195.0,602.0,7.0,10.0,42.97183463481174,4.0,1.8571428571428572,4.410099725838037,-24.904768808095184,III,155
